vendorID,tpepPickupDateTime,tpepDropoffDateTime,passengerCount,tripDistance,puLocationId,doLocationId,startLon,startLat,endLon,endLat,rateCodeId,storeAndFwdFlag,paymentType,fareAmount,extra,mtaTax,improvementSurcharge,tipAmount,tollsAmount,totalAmount,puYear,puMonth
VTS,2012-03-18T15:10:00.000+0000,2012-03-18T15:19:00.000+0000,1,2.15,null,null,-73.98161,40.751882,-73.962523,40.770372,1,null,CSH,8.1,0,0.5,null,0,0,8.6,2012,3
VTS,2012-03-12T07:29:00.000+0000,2012-03-12T07:38:00.000+0000,1,2.11,null,null,-73.98606,40.777692,-73.958167,40.774547,1,null,CSH,8.1,0,0.5,null,0,0,8.6,2012,3
VTS,2012-03-08T03:01:00.000+0000,2012-03-08T03:25:00.000+0000,5,8.06,null,null,-73.987838,40.721095,-73.943607,40.752237,1,null,CRD,20.5,0.5,0.5,null,6.3,0,27.8,2012,3
CMT,2012-03-02T15:43:38.000+0000,2012-03-02T16:22:37.000+0000,1,10.4,null,null,-73.977226,40.755425,-73.870913,40.774083,1,N,CRD,29.3,0,0.5,null,6.92,4.8,41.52,2012,3
VTS,2012-03-12T13:38:00.000+0000,2012-03-12T13:58:00.000+0000,1,9.84,null,null,-73.970325,40.75729,-73.86206,40.767287,1,null,CSH,23.3,0,0.5,null,0,4.8,28.6,2012,3
VTS,2012-03-10T23:33:00.000+0000,2012-03-10T23:41:00.000+0000,1,1.26,null,null,-74.00176,40.727628,-73.97901,40.72507,1,null,CSH,6.5,0.5,0.5,null,0,0,7.5,2012,3
VTS,2012-03-16T20:31:00.000+0000,2012-03-16T20:42:00.000+0000,1,2.53,null,null,-73.950832,40.779285,-73.9705,40.79898,1,null,CRD,9.3,0.5,0.5,null,1.96,0,12.26,2012,3
CMT,2012-03-01T23:37:40.000+0000,2012-03-01T23:57:30.000+0000,1,4.2,null,null,-73.954902,40.783609,-73.992088,40.742659,1,N,CSH,13.3,0.5,0.5,null,0,0,14.3,2012,3
VTS,2012-03-20T05:19:00.000+0000,2012-03-20T05:34:00.000+0000,2,6.47,null,null,-74.001108,40.731565,-73.938812,40.791252,1,null,CRD,16.5,0.5,0.5,null,0,0,17.5,2012,3
VTS,2012-03-08T11:09:00.000+0000,2012-03-08T11:17:00.000+0000,6,0,null,null,-73.983457,40.760862,-73.990272,40.754672,1,null,CSH,5.3,0,0.5,null,0,0,5.8,2012,3
VTS,2012-03-17T17:50:00.000+0000,2012-03-17T18:00:00.000+0000,2,0.96,null,null,-73.99164,40.749848,-73.981567,40.749955,1,null,CSH,6.5,0,0.5,null,0,0,7,2012,3
VTS,2012-03-08T07:49:00.000+0000,2012-03-08T08:24:00.000+0000,1,5.61,null,null,-73.993985,40.69892,-73.984477,40.754275,1,null,CRD,19.7,0,0.5,null,2.5,0,22.7,2012,3
VTS,2012-03-11T21:26:00.000+0000,2012-03-11T21:39:00.000+0000,1,3.39,null,null,-74.00314,40.733082,-73.982062,40.690962,1,null,CRD,10.9,0.5,0.5,null,2.28,0,14.18,2012,3
VTS,2012-03-09T21:47:00.000+0000,2012-03-09T22:11:00.000+0000,2,7.02,null,null,-73.978962,40.782293,-73.907358,40.726678,1,null,CSH,19.7,0.5,0.5,null,0,0,20.7,2012,3
VTS,2012-03-17T16:18:00.000+0000,2012-03-17T16:41:00.000+0000,2,3.7,null,null,-73.987047,40.76612,-73.997435,40.724682,1,null,CRD,14.1,0,0.5,null,1.5,0,16.1,2012,3
VTS,2012-03-09T00:24:00.000+0000,2012-03-09T00:33:00.000+0000,5,1.62,null,null,-73.986655,40.733995,-74.001337,40.746522,1,null,CRD,7.7,0.5,0.5,null,1.64,0,10.34,2012,3
VTS,2012-03-17T10:03:00.000+0000,2012-03-17T10:43:00.000+0000,1,19.49,null,null,-73.776772,40.645467,-73.99097,40.763517,2,null,CRD,45,0,0.5,null,0,0,45.5,2012,3
VTS,2012-03-14T22:34:00.000+0000,2012-03-14T22:40:00.000+0000,1,0.74,null,null,-73.9898,40.757037,-73.987263,40.749662,1,null,CSH,4.5,0.5,0.5,null,0,0,5.5,2012,3
VTS,2012-03-12T14:30:00.000+0000,2012-03-12T14:34:00.000+0000,2,0.98,null,null,-73.983808,40.748763,-73.993093,40.736318,1,null,CSH,4.5,0,0.5,null,0,0,5,2012,3
CMT,2012-03-04T09:26:59.000+0000,2012-03-04T09:45:44.000+0000,2,11.1,null,null,-73.984682,40.760137,-73.872761,40.774325,1,N,CRD,26.1,0,0.5,null,6.28,4.8,37.68,2012,3
VTS,2012-03-12T18:37:00.000+0000,2012-03-12T18:42:00.000+0000,3,0.7,null,null,0,0,0,0,1,null,CSH,4.9,1,0.5,null,0,0,6.4,2012,3
VTS,2012-03-08T21:31:00.000+0000,2012-03-08T21:37:00.000+0000,1,1.34,null,null,-73.999878,40.761308,-73.98481,40.768525,1,null,CRD,5.7,0.5,0.5,null,1.24,0,7.94,2012,3
VTS,2012-03-25T18:26:00.000+0000,2012-03-25T18:37:00.000+0000,1,1.98,null,null,-73.999785,40.761237,-73.989135,40.74548,1,null,CRD,8.5,0,0.5,null,1,0,10,2012,3
VTS,2012-03-08T23:32:00.000+0000,2012-03-08T23:38:00.000+0000,1,1.68,null,null,-73.971362,40.749065,-73.960577,40.76152,1,null,CSH,6.1,0.5,0.5,null,0,0,7.1,2012,3
VTS,2012-03-18T10:29:00.000+0000,2012-03-18T10:39:00.000+0000,1,2.6,null,null,-74.00312,40.738985,-73.980147,40.770437,1,null,CRD,8.9,0,0.5,null,1.78,0,11.18,2012,3
VTS,2012-03-11T00:20:00.000+0000,2012-03-11T00:25:00.000+0000,5,0.63,null,null,-73.98261,40.739527,-73.979957,40.735062,1,null,CSH,4.9,0.5,0.5,null,0,0,5.9,2012,3
VTS,2012-03-24T23:18:00.000+0000,2012-03-24T23:26:00.000+0000,1,1.76,null,null,-73.998215,40.756602,-73.998478,40.745408,1,null,CSH,6.5,0.5,0.5,null,0,0,7.5,2012,3
CMT,2012-03-03T10:56:33.000+0000,2012-03-03T11:03:06.000+0000,2,1.3,null,null,-73.989154,40.740521,-73.972053,40.745748,1,N,CSH,6.1,0,0.5,null,0,0,6.6,2012,3
VTS,2012-03-16T16:22:00.000+0000,2012-03-16T16:31:00.000+0000,1,1.88,null,null,-73.982237,40.768125,-73.973115,40.790132,1,null,CRD,7.3,1,0.5,null,2.08,0,10.88,2012,3
VTS,2012-03-08T23:37:00.000+0000,2012-03-08T23:51:00.000+0000,2,4.06,null,null,-73.974822,40.750655,-73.969988,40.793983,1,null,CSH,11.7,0.5,0.5,null,0,0,12.7,2012,3
VTS,2012-03-22T14:08:00.000+0000,2012-03-22T14:15:00.000+0000,1,1.24,null,null,-73.958375,40.775692,-73.968462,40.762067,1,null,CSH,6.1,0,0.5,null,0,0,6.6,2012,3
CMT,2012-03-04T16:35:17.000+0000,2012-03-04T16:46:34.000+0000,1,1.9,null,null,-73.999741,40.759605,-73.975875,40.760528,1,N,CRD,8.1,0,0.5,null,2,0,10.6,2012,3
VTS,2012-03-19T13:26:00.000+0000,2012-03-19T13:36:00.000+0000,2,2.57,null,null,-74.009357,40.712825,-73.9898,40.74674,1,null,CRD,8.5,0,0.5,null,1,0,10,2012,3
VTS,2012-03-07T09:51:00.000+0000,2012-03-07T09:59:00.000+0000,1,1.27,null,null,-73.967917,40.765565,-73.95387,40.7662,1,null,CSH,6.5,0,0.5,null,0,0,7,2012,3
VTS,2012-03-20T23:11:00.000+0000,2012-03-20T23:26:00.000+0000,1,3.07,null,null,-73.972065,40.757172,-74.006398,40.73313,1,null,CRD,10.5,0.5,0.5,null,2,0,13.5,2012,3
VTS,2012-03-07T13:53:00.000+0000,2012-03-07T13:58:00.000+0000,1,0.97,null,null,-73.954495,40.778352,-73.953867,40.78768,1,null,CRD,4.9,0,0.5,null,0.98,0,6.38,2012,3
VTS,2012-03-25T15:06:00.000+0000,2012-03-25T15:08:00.000+0000,2,0.59,null,null,-73.988803,40.734107,-73.967735,40.802735,1,null,CSH,4.1,0,0.5,null,0,0,4.6,2012,3
CMT,2012-03-03T16:35:05.000+0000,2012-03-03T16:40:46.000+0000,1,0.8,null,null,-74.000018,40.726665,-73.990289,40.732665,1,N,CSH,5.3,0,0.5,null,0,0,5.8,2012,3
VTS,2012-03-08T18:12:00.000+0000,2012-03-08T18:25:00.000+0000,2,1.31,null,null,-73.985982,40.7404,-73.983665,40.754667,1,null,CRD,8.1,1,0.5,null,1,0,10.6,2012,3
VTS,2012-03-10T09:55:00.000+0000,2012-03-10T10:01:00.000+0000,1,1.45,null,null,-73.97753,40.74662,-73.967488,40.760282,1,null,CRD,6.1,0,0.5,null,1,0,7.6,2012,3
VTS,2012-03-13T17:48:00.000+0000,2012-03-13T18:03:00.000+0000,1,2.26,null,null,-73.97643,40.739675,-73.98114,40.762602,1,null,CRD,9.7,1,0.5,null,2.14,0,13.34,2012,3
CMT,2012-03-03T13:52:50.000+0000,2012-03-03T14:02:33.000+0000,2,2.1,null,null,-73.965915,40.805511,-73.972544,40.781006,1,N,CRD,8.1,0,0.5,null,1,0,9.6,2012,3
VTS,2012-03-18T15:50:00.000+0000,2012-03-18T15:52:00.000+0000,1,0.76,null,null,-73.96228,40.776407,-73.97048,40.779637,1,null,CSH,4.1,0,0.5,null,0,0,4.6,2012,3
VTS,2012-03-13T12:31:00.000+0000,2012-03-13T12:41:00.000+0000,5,1.22,null,null,-73.956725,40.775053,-73.967847,40.762478,1,null,CSH,6.5,0,0.5,null,0,0,7,2012,3
VTS,2012-03-22T18:46:00.000+0000,2012-03-22T18:57:00.000+0000,5,2.24,null,null,-73.97554,40.752028,-74.005618,40.7484,1,null,CSH,8.5,1,0.5,null,0,0,10,2012,3
VTS,2012-03-08T02:52:00.000+0000,2012-03-08T02:58:00.000+0000,1,1.21,null,null,-73.919315,40.75847,-73.925337,40.743775,1,null,CRD,6.1,0.5,0.5,null,1.32,0,8.42,2012,3
VTS,2012-03-13T20:03:00.000+0000,2012-03-13T20:10:00.000+0000,5,1.85,null,null,-73.978025,40.754525,-73.960972,40.775882,1,null,CRD,6.9,0.5,0.5,null,0,0,7.9,2012,3
VTS,2012-03-01T11:32:00.000+0000,2012-03-01T11:46:00.000+0000,1,4.74,null,null,-73.991045,40.72786,-74.016015,40.707307,1,null,CSH,13.3,0,0.5,null,0,0,13.8,2012,3
VTS,2012-03-25T09:53:00.000+0000,2012-03-25T10:09:00.000+0000,1,9.23,null,null,-73.870958,40.773618,-73.990118,40.719297,1,null,CSH,21.7,0,0.5,null,0,0,22.2,2012,3
CMT,2012-03-04T17:38:55.000+0000,2012-03-04T17:45:31.000+0000,2,0.9,null,null,-73.975174,40.760599,-73.987628,40.754761,1,N,CRD,5.7,0,0.5,null,0.8,0,7,2012,3
VTS,2012-03-23T08:30:00.000+0000,2012-03-23T08:43:00.000+0000,1,2.53,null,null,-73.947325,40.779622,-73.975225,40.777232,1,null,CSH,9.7,0,0.5,null,0,0,10.2,2012,3
VTS,2012-03-13T09:02:00.000+0000,2012-03-13T09:06:00.000+0000,2,0.58,null,null,-73.965667,40.75435,-73.97066,40.752008,1,null,CSH,4.1,0,0.5,null,0,0,4.6,2012,3
VTS,2012-03-18T13:15:00.000+0000,2012-03-18T13:32:00.000+0000,1,3.31,null,null,-73.997667,40.756417,-73.957602,40.773518,1,null,CRD,11.7,0,0.5,null,2,0,14.2,2012,3
CMT,2012-03-04T00:43:37.000+0000,2012-03-04T00:51:39.000+0000,1,2.2,null,null,-73.97351,40.755079,-74.002697,40.752057,1,N,CSH,7.7,0.5,0.5,null,0,0,8.7,2012,3
VTS,2012-03-21T10:06:00.000+0000,2012-03-21T10:22:00.000+0000,1,3.88,null,null,-74.00179,40.70787,-73.984282,40.737543,1,null,CSH,12.5,0,0.5,null,0,0,13,2012,3
CMT,2012-03-03T22:10:01.000+0000,2012-03-03T22:17:03.000+0000,1,1.6,null,null,-73.982505,40.762711,-73.974841,40.746124,1,N,CRD,6.5,0.5,0.5,null,1.5,0,9,2012,3
VTS,2012-03-11T22:10:00.000+0000,2012-03-11T22:11:00.000+0000,1,0.21,null,null,-74.008015,40.723302,-74.00765,40.724917,1,null,CSH,2.9,0.5,0.5,null,0,0,3.9,2012,3
CMT,2012-03-04T15:14:10.000+0000,2012-03-04T15:32:10.000+0000,1,2.4,null,null,-73.98168,40.724594,-73.996697,40.746264,1,N,CRD,11.3,0,0.5,null,2.36,0,14.16,2012,3
VTS,2012-03-08T21:49:00.000+0000,2012-03-08T21:53:00.000+0000,5,0.37,null,null,-73.992245,40.715337,-73.994105,40.717523,1,null,CSH,3.3,0.5,0.5,null,0,0,4.3,2012,3
VTS,2012-03-11T06:35:00.000+0000,2012-03-11T06:56:00.000+0000,1,17.35,null,null,-73.971875,40.765607,-73.78931,40.64293,2,null,CSH,45,0,0.5,null,0,4.8,50.3,2012,3
VTS,2012-03-23T19:58:00.000+0000,2012-03-23T20:13:00.000+0000,1,1.84,null,null,-73.975812,40.763262,-73.994733,40.761023,1,null,CSH,8.9,1,0.5,null,0,0,10.4,2012,3
VTS,2012-03-06T01:17:00.000+0000,2012-03-06T01:35:00.000+0000,1,7.79,null,null,-73.989883,40.757565,-73.923185,40.809192,1,null,CSH,19.7,0.5,0.5,null,0,0,20.7,2012,3
VTS,2012-03-16T20:36:00.000+0000,2012-03-16T20:41:00.000+0000,3,0.84,null,null,-73.987752,40.732377,-73.980197,40.743053,1,null,CSH,4.5,0.5,0.5,null,0,0,5.5,2012,3
VTS,2012-03-11T04:09:00.000+0000,2012-03-11T04:21:00.000+0000,2,3.79,null,null,-73.985303,40.72363,-73.955777,40.77009,1,null,CSH,10.9,0.5,0.5,null,0,0,11.9,2012,3
VTS,2012-03-16T16:31:00.000+0000,2012-03-16T16:36:00.000+0000,1,0.98,null,null,-73.997457,40.7365,-73.988437,40.748892,1,null,CSH,5.3,1,0.5,null,0,0,6.8,2012,3
VTS,2012-03-15T05:30:00.000+0000,2012-03-15T05:35:00.000+0000,1,1.55,null,null,-73.96924,40.758007,-73.954918,40.777582,1,null,CSH,5.7,0.5,0.5,null,0,0,6.7,2012,3
VTS,2012-03-18T17:05:00.000+0000,2012-03-18T17:24:00.000+0000,5,4.37,null,null,-73.980688,40.738168,-73.94478,40.727617,1,null,CRD,13.3,0,0.5,null,2.66,4.8,21.26,2012,3
VTS,2012-03-12T02:39:00.000+0000,2012-03-12T02:41:00.000+0000,1,0.56,null,null,-73.97151,40.757245,-73.975468,40.751615,1,null,CRD,3.7,0.5,0.5,null,0,0,4.7,2012,3
VTS,2012-03-14T08:34:00.000+0000,2012-03-14T08:52:00.000+0000,5,2.82,null,null,-73.984657,40.760397,-73.974255,40.73172,1,null,CRD,11.3,0,0.5,null,2.26,0,14.06,2012,3
VTS,2012-03-02T21:26:00.000+0000,2012-03-02T21:47:00.000+0000,1,3.04,null,null,-73.991875,40.725962,-73.958167,40.713255,1,null,CSH,13.3,0.5,0.5,null,0,0,14.3,2012,3
VTS,2012-03-20T20:25:00.000+0000,2012-03-20T20:30:00.000+0000,1,0.64,null,null,-73.988395,40.737137,-73.979642,40.732835,1,null,CSH,4.5,0.5,0.5,null,0,0,5.5,2012,3
VTS,2012-03-02T13:47:00.000+0000,2012-03-02T13:56:00.000+0000,1,1.28,null,null,-73.967655,40.77167,-73.967655,40.77167,1,null,CRD,6.5,0,0.5,null,1.3,0,8.3,2012,3
VTS,2012-03-14T19:27:00.000+0000,2012-03-14T19:41:00.000+0000,6,2.14,null,null,-74.001307,40.736407,-74.002357,40.76052,1,null,CSH,10.1,1,0.5,null,0,0,11.6,2012,3
VTS,2012-03-14T18:22:00.000+0000,2012-03-14T18:44:00.000+0000,1,5.83,null,null,-73.99596,40.693285,-73.981955,40.736707,1,null,CRD,16.5,1,0.5,null,2,0,20,2012,3
VTS,2012-03-12T13:51:00.000+0000,2012-03-12T14:04:00.000+0000,1,3.41,null,null,-73.946078,40.749467,-73.946078,40.749467,1,null,CSH,10.9,0,0.5,null,0,0,11.4,2012,3
CMT,2012-03-02T17:00:17.000+0000,2012-03-02T17:13:41.000+0000,1,2.1,null,null,-74.006567,40.741565,-73.98024,40.72391,1,N,CSH,8.9,1,0.5,null,0,0,10.4,2012,3
VTS,2012-03-15T14:52:00.000+0000,2012-03-15T15:04:00.000+0000,1,2.42,null,null,-73.99351,40.727377,-73.971923,40.754512,1,null,CSH,8.9,0,0.5,null,0,0,9.4,2012,3
CMT,2012-03-04T06:12:23.000+0000,2012-03-04T06:16:27.000+0000,1,1.3,null,null,-73.950923,40.771577,-73.971523,40.782057,1,N,CSH,5.7,0,0.5,null,0,0,6.2,2012,3
VTS,2012-03-17T19:39:00.000+0000,2012-03-17T20:02:00.000+0000,1,6.47,null,null,-73.957987,40.811085,-73.989802,40.735362,1,null,CRD,18.5,0,0.5,null,3.7,0,22.7,2012,3
VTS,2012-03-06T06:47:00.000+0000,2012-03-06T07:23:00.000+0000,1,10.83,null,null,0,0,0,0,1,null,CSH,28.9,0,0.5,null,0,0,29.4,2012,3
VTS,2012-03-22T12:42:00.000+0000,2012-03-22T12:57:00.000+0000,2,1.7,null,null,-73.98232,40.77061,-73.980363,40.758073,1,null,CRD,8.9,0,0.5,null,0,0,9.4,2012,3
VTS,2012-03-13T08:10:00.000+0000,2012-03-13T08:30:00.000+0000,2,2.59,null,null,-73.987097,40.756667,-73.960262,40.77332,1,null,CRD,12.1,0,0.5,null,2.42,0,15.02,2012,3
VTS,2012-03-25T00:14:00.000+0000,2012-03-25T00:55:00.000+0000,1,14.88,null,null,-74.012932,40.702358,-74.076735,40.640727,1,null,CRD,37.3,0.5,0.5,null,7.56,14.4,60.26,2012,3
CMT,2012-03-04T16:29:05.000+0000,2012-03-04T16:43:10.000+0000,2,3.5,null,null,-73.950441,40.779685,-73.991562,40.759848,1,N,CRD,11.3,0,0.5,null,2,0,13.8,2012,3
VTS,2012-03-15T22:31:00.000+0000,2012-03-15T22:41:00.000+0000,2,2.37,null,null,-74.010523,40.717545,-73.995848,40.746703,1,null,CSH,7.7,0.5,0.5,null,0,0,8.7,2012,3
VTS,2012-03-07T00:58:00.000+0000,2012-03-07T01:01:00.000+0000,1,0.48,null,null,-73.993955,40.741165,-73.989785,40.747072,1,null,CSH,3.3,0.5,0.5,null,0,0,4.3,2012,3
VTS,2012-03-20T08:11:00.000+0000,2012-03-20T08:35:00.000+0000,1,6.44,null,null,-73.962117,40.780678,-73.935777,40.786397,1,null,CRD,18.5,0,0.5,null,2,0,21,2012,3
VTS,2012-03-13T08:09:00.000+0000,2012-03-13T08:30:00.000+0000,2,3.52,null,null,-73.951902,40.784482,-73.983322,40.744402,1,null,CRD,13.3,0,0.5,null,2.66,0,16.46,2012,3
VTS,2012-03-14T22:29:00.000+0000,2012-03-14T22:39:00.000+0000,1,2.43,null,null,-73.992223,40.759023,-73.993585,40.732605,1,null,CRD,8.5,0.5,0.5,null,2,0,11.5,2012,3
CMT,2012-03-03T16:50:59.000+0000,2012-03-03T17:04:57.000+0000,4,5,null,null,-73.972687,40.786532,-73.939027,40.833765,1,N,CSH,14.1,0,0.5,null,0,0,14.6,2012,3
VTS,2012-03-17T14:50:00.000+0000,2012-03-17T15:05:00.000+0000,2,1.75,null,null,-73.980302,40.738717,-73.985805,40.719622,1,null,CRD,9.3,0,0.5,null,2,0,11.8,2012,3
CMT,2012-03-04T17:02:02.000+0000,2012-03-04T17:07:13.000+0000,0,0.9,null,null,-74.001875,40.735087,-73.990167,40.739423,1,N,CRD,4.9,0,0.5,null,0.6,0,6,2012,3
VTS,2012-03-21T13:32:00.000+0000,2012-03-21T13:43:00.000+0000,1,1.16,null,null,-74.00016,40.721257,-74.006525,40.708257,1,null,CRD,7.3,0,0.5,null,1.2,0,9,2012,3
VTS,2012-03-10T00:33:00.000+0000,2012-03-10T00:38:00.000+0000,1,0.64,null,null,-73.991223,40.760233,-73.981785,40.755485,1,null,CSH,4.5,0.5,0.5,null,0,0,5.5,2012,3
VTS,2012-03-18T19:20:00.000+0000,2012-03-18T19:24:00.000+0000,1,0.58,null,null,-73.982428,40.773303,-73.978798,40.766877,1,null,CSH,4.1,0,0.5,null,0,0,4.6,2012,3
VTS,2012-03-01T22:48:00.000+0000,2012-03-01T22:58:00.000+0000,1,2.35,null,null,-74.006437,40.744562,-73.981947,40.76307,1,null,CSH,8.5,0.5,0.5,null,0,0,9.5,2012,3
VTS,2012-03-17T22:30:00.000+0000,2012-03-17T22:39:00.000+0000,1,2.32,null,null,-73.997443,40.740898,-74.006962,40.743762,1,null,CRD,8.1,0.5,0.5,null,2,0,11.1,2012,3
VTS,2012-03-06T12:29:00.000+0000,2012-03-06T12:52:00.000+0000,1,3.52,null,null,-74.004177,40.712907,-73.982642,40.754137,1,null,CSH,13.3,0,0.5,null,0,0,13.8,2012,3
VTS,2012-03-08T21:34:00.000+0000,2012-03-08T21:59:00.000+0000,2,8.93,null,null,-73.955327,40.768982,-73.852157,40.727592,1,null,CSH,22.9,0.5,0.5,null,0,0,23.9,2012,3
CMT,2012-03-02T20:58:09.000+0000,2012-03-02T21:14:02.000+0000,1,5.8,null,null,-73.963391,40.757807,-73.925101,40.827731,1,N,CRD,14.9,0.5,0.5,null,2,0,17.9,2012,3
VTS,2012-03-12T16:43:00.000+0000,2012-03-12T16:48:00.000+0000,3,0.75,null,null,-73.952252,40.766317,-73.959108,40.77177,1,null,CSH,4.9,1,0.5,null,0,0,6.4,2012,3
VTS,2012-03-06T19:41:00.000+0000,2012-03-06T19:48:00.000+0000,3,1.62,null,null,-73.975618,40.792063,-73.982823,40.773297,1,null,CSH,6.5,1,0.5,null,0,0,8,2012,3
VTS,2012-03-24T19:52:00.000+0000,2012-03-24T20:04:00.000+0000,1,3.37,null,null,-73.97903,40.785067,-73.940585,40.803202,1,null,CRD,10.5,0,0.5,null,1,0,12,2012,3
VTS,2012-03-05T16:09:00.000+0000,2012-03-05T16:47:00.000+0000,3,17.55,null,null,-73.78937,40.647273,-73.974867,40.756308,2,null,CRD,45,0,0.5,null,9,4.8,59.3,2012,3
VTS,2012-03-29T19:50:00.000+0000,2012-03-29T19:56:00.000+0000,6,1.54,null,null,-73.982113,40.77558,-73.969442,40.791985,1,null,CRD,6.1,1,0.5,null,1.42,0,9.02,2012,3
VTS,2012-03-09T15:05:00.000+0000,2012-03-09T15:19:00.000+0000,3,2.06,null,null,-73.965118,40.795208,-73.95342,40.775837,1,null,CSH,9.3,0,0.5,null,0,0,9.8,2012,3
VTS,2012-03-25T17:08:00.000+0000,2012-03-25T17:10:00.000+0000,1,0.57,null,null,-73.951877,40.77428,-73.951877,40.77428,1,null,CSH,3.7,0,0.5,null,0,0,4.2,2012,3
CMT,2012-03-02T07:33:59.000+0000,2012-03-02T07:40:23.000+0000,1,1.3,null,null,-73.981007,40.755079,-73.968284,40.768198,1,N,CRD,5.7,0,0.5,null,1,0,7.2,2012,3
VTS,2012-03-21T18:14:00.000+0000,2012-03-21T18:40:00.000+0000,1,2.77,null,null,-73.980415,40.785053,-73.97757,40.75555,1,null,CRD,14.1,1,0.5,null,3.02,0,18.62,2012,3
CMT,2012-03-03T08:11:44.000+0000,2012-03-03T08:19:38.000+0000,1,2.6,null,null,-73.977399,40.760453,-74.002393,40.740004,1,N,CRD,8.1,0,0.5,null,2,0,10.6,2012,3
VTS,2012-03-17T04:12:00.000+0000,2012-03-17T04:28:00.000+0000,5,4.19,null,null,-73.994135,40.725045,-73.984278,40.671592,1,null,CRD,13.3,0.5,0.5,null,2.76,0,17.06,2012,3
VTS,2012-03-13T20:50:00.000+0000,2012-03-13T20:57:00.000+0000,1,0.64,null,null,-73.99754,40.729582,-73.987112,40.725313,1,null,CRD,5.3,0.5,0.5,null,1,0,7.3,2012,3
VTS,2012-03-13T00:44:00.000+0000,2012-03-13T01:29:00.000+0000,5,22.04,null,null,-73.98978,40.757032,-73.757122,40.608677,1,null,CSH,49.3,0.5,0.5,null,0,0,50.3,2012,3
CMT,2012-03-04T12:11:03.000+0000,2012-03-04T12:16:05.000+0000,4,0.8,null,null,-73.980659,40.75307,-73.983958,40.758954,1,N,CSH,4.9,0,0.5,null,0,0,5.4,2012,3
VTS,2012-03-21T20:58:00.000+0000,2012-03-21T21:02:00.000+0000,5,0.77,null,null,-73.964333,40.80766,-73.971257,40.797987,1,null,CRD,4.5,0.5,0.5,null,1,0,6.5,2012,3
VTS,2012-03-10T04:18:00.000+0000,2012-03-10T04:24:00.000+0000,1,0.22,null,null,-73.96694,40.756837,-73.962622,40.765017,1,null,CSH,7.3,0.5,0.5,null,0,0,8.3,2012,3
VTS,2012-03-19T23:40:00.000+0000,2012-03-20T00:07:00.000+0000,1,18.74,null,null,-73.783297,40.64857,-73.985107,40.757582,2,null,CRD,45,0,0.5,null,10,4.8,60.3,2012,3
VTS,2012-03-10T12:30:00.000+0000,2012-03-10T12:38:00.000+0000,1,1.11,null,null,-73.978858,40.762105,-73.977075,40.751688,1,null,CSH,5.7,0,0.5,null,0,0,6.2,2012,3
VTS,2012-03-20T22:42:00.000+0000,2012-03-20T22:47:00.000+0000,3,0.92,null,null,-73.964672,40.80338,-73.971133,40.798568,1,null,CRD,4.9,0.5,0.5,null,3,0,8.9,2012,3
VTS,2012-03-05T08:05:00.000+0000,2012-03-05T08:17:00.000+0000,1,1.69,null,null,-73.97706,40.766625,-73.955872,40.768312,1,null,CSH,8.1,0,0.5,null,0,0,8.6,2012,3
VTS,2012-03-17T14:48:00.000+0000,2012-03-17T14:58:00.000+0000,2,1.75,null,null,-73.998663,40.721197,-74.075473,40.704367,1,null,CSH,7.7,0,0.5,null,0,0,8.2,2012,3
VTS,2012-03-09T14:50:00.000+0000,2012-03-09T15:09:00.000+0000,5,2.37,null,null,-73.994467,40.756142,-73.981732,40.734292,1,null,CRD,10.9,0,0.5,null,2.18,0,13.58,2012,3
VTS,2012-03-26T09:17:00.000+0000,2012-03-26T09:28:00.000+0000,1,1.62,null,null,-74.006647,40.736477,-73.988813,40.7482,1,null,CRD,7.7,0,0.5,null,1.54,0,9.74,2012,3
VTS,2012-03-02T15:55:00.000+0000,2012-03-02T16:41:00.000+0000,1,7.6,null,null,-73.973665,40.748245,-74.040053,40.717073,5,null,CSH,50,0,0.5,null,0,0,50.5,2012,3
VTS,2012-03-20T22:20:00.000+0000,2012-03-20T22:24:00.000+0000,1,1.17,null,null,-73.975447,40.750525,-73.98578,40.74013,1,null,CSH,4.9,0.5,0.5,null,0,0,5.9,2012,3
VTS,2012-03-06T19:36:00.000+0000,2012-03-06T20:23:00.000+0000,1,18.92,null,null,-74.000097,40.748212,-73.795262,40.644502,2,null,CRD,45,0,0.5,null,15,0,60.5,2012,3
VTS,2012-03-11T17:21:00.000+0000,2012-03-11T17:28:00.000+0000,2,1.4,null,null,-73.983917,40.750442,-73.997335,40.735833,1,null,CRD,6.1,0,0.5,null,1,0,7.6,2012,3
VTS,2012-03-01T16:06:00.000+0000,2012-03-01T16:29:00.000+0000,1,3.04,null,null,-74.001907,40.72465,-73.978877,40.76261,1,null,CSH,12.9,1,0.5,null,0,0,14.4,2012,3
VTS,2012-03-12T10:29:00.000+0000,2012-03-12T10:47:00.000+0000,1,3.87,null,null,-73.994515,40.68995,-73.99346,40.735158,1,null,CSH,12.9,0,0.5,null,0,0,13.4,2012,3
VTS,2012-03-02T14:50:00.000+0000,2012-03-02T14:52:00.000+0000,3,0.27,null,null,-73.993155,40.751862,-73.991108,40.755192,1,null,CSH,3.3,0,0.5,null,0,0,3.8,2012,3
VTS,2012-03-15T22:51:00.000+0000,2012-03-15T23:00:00.000+0000,4,1.97,null,null,-73.986957,40.739365,-73.96686,40.758997,1,null,CSH,7.7,0.5,0.5,null,0,0,8.7,2012,3
